Country Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Algeria,46.30364226469528,48.08470881345376,51.72684458398744,54.56719273075083,50.04901960784315,46.69519733713742,50.0,47.89898132427844,50.59559862709469,50.67635776297193,45.13291634089132,43.99561323341254,43.793228977065894,44.60127028934369,45.69597069597069,46.74620390455531,46.86588921282798,49.49982136477314,48.28725439054078,48.10375964537843,47.43860790372418,47.92063492063492,47.38000880669309,45.19177320733741,43.27198364008181,42.07876049063912,42.40059457450762,40.01178550383029,40.03405221339386,38.83063234826819,37.924193379972856,38.869846244246396,39.86626908828047,38.42641376887952,38.82697470104938
Ecuador,31.15384615384615,31.94915254237288,32.31810490693739,26.239855725879174,20.125223613595708,15.008576329331047,13.350125944584384,12.908777969018933,10.414971521562245,10.399334442595674,12.012012012012011,13.803019410496049,16.396761133603242,13.319088319088317,12.348993288590602,23.60695026962253,21.71875,22.858541360744002,25.392156862745097,23.728813559322035,22.17319360176503,24.740663900414933,24.49494949494949,23.43032159264931,23.412877082395315,24.372909698996654,27.41935483870968,27.443464929091604,24.74187380497132,27.111574556830032,30.234009360374408,26.187576126674784,25.884761626206494,27.209367159185955,26.465272398657376
"Egypt, Arab Rep.",22.710532776822983,23.364084960308947,24.533174413984902,26.612186889323148,26.667746113989637,28.79751745539178,31.65829145728643,32.92837971464896,33.38886575038178,32.24656810982049,32.57098805088013,34.83102421338858,34.50730610715624,33.53695784972511,34.894613583138174,33.50887936313533,32.54410399257196,32.871116844028805,35.38116134299419,35.848318999218144,34.53013739845552,35.37757026129119,37.008222084696314,39.9250553568387,46.09740867936309,43.97040519983405,43.58114770262276,41.305942773294205,43.74597600234124,45.16424926904776,44.12698412698413,44.56855015330706,46.584605631570604,49.57128158225677,50.3376233623824
Spain,38.195488721804516,41.11461619348055,42.425721101713286,42.3212005108557,40.053718314587876,38.381502890173415,39.7078727723889,39.19146546883774,33.840807545920896,39.000452966933416,38.484698914116485,37.65270713504778,40.02253267237494,37.582280305578244,36.9461988843299,39.12433711706184,35.22987978342663,37.810101352784024,36.53655718765473,40.42908043362899,39.78745557031559,37.02631202631202,39.92461973347691,37.081474136506365,37.84461152882205,39.0942061565207,39.629492860659774,40.40499733554385,38.76780005812264,37.61820223904932,33.651423772807085,38.24773413897281,41.9789586853018,36.53919775405164,37.40678477520583
Ethiopia,22.96296296296296,20.80536912751678,24.44444444444444,23.448275862068968,24.444444444444443,24.460431654676263,17.073170731707318,15.053763440860216,13.989637305699484,13.300492610837441,13.364055299539174,14.479638009049776,5.0359712230215825,3.8888888888888884,3.8647342995169085,3.448275862068966,2.7027027027027026,1.8181818181818183,1.3698630136986303,0.6849315068493151,0.625,0.49504950495049505,0.4750593824228029,0.2188183807439825,0.4166666666666667,0.22271714922048996,0.20833333333333334,2.9684601113172544,7.666098807495741,8.180300500834724,0.6711409395973155,0.5822416302765648,0.1375515818431912,0.11764705882352942,0.10952902519167579
Finland,38.395624430264355,28.09136832857456,26.775584297708193,27.37731861939422,29.81338188438781,37.39382639320489,35.21882741535921,36.36189380870232,36.24174115818111,33.55991454651389,36.90078037904125,39.34005499541705,36.93763274763468,41.82366239638281,45.13853904282116,44.578096947935364,51.069647740067545,48.59517871986699,42.394366197183096,43.742188894840204,47.4243813015582,51.39646339448025,53.85716557976777,59.06662918189486,56.87649164677803,48.540145985401466,57.54147812971342,56.18099828953507,52.68336314847942,54.91588785046729,56.782538399353264,53.74724467303453,50.0,51.985413290113456,50.651933701657455
Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,30.121302685360167,27.192098862491708,28.380702970551237,25.48820287839067,22.2972412075597,20.164913278362242,16.95312271249964,15.866762177650429,16.677162992952468,19.59273685416428,18.42836468885673,20.027553418514817,17.675389755011135,15.06953817264245,15.08090229148664,16.274669616347442,16.69402632091483,16.015046164367945,19.026263494280034,17.689432180959916,19.04539843642847,17.07237557052815,17.91390728476821,18.451718049708003,18.23282287572842,19.83694184979213,19.25858199650902,20.336677435810234,19.70556223864353,19.540505683692754,20.315808045165845,18.32179094862297,17.43022136669875,16.9930312490146,13.795155418650237
Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,9.30232558139535,7.4074074074074066,6.8181818181818175,13.186813186813188,8.609271523178808,14.285714285714285,16.216216216216218,19.53125,17.36111111111111,26.54867256637169,34.065934065934066,29.906542056074763,28.828828828828833,27.5,21.551724137931036,25.190839694656486,29.787234042553195,27.631578947368425,30.246913580246908,30.263157894736846,30.821917808219183,27.7027027027027,32.60869565217392,35.97122302158274,36.36363636363637,36.41618497109826,33.888888888888886,39.69072164948454,34.0,33.49514563106796,30.075187969924812,30.76923076923077,30.914826498422716,28.613569321533927,32.664756446991404
United Kingdom,46.024400504838034,45.12131324975196,44.28700744490218,44.30624343388864,43.1846368498566,43.56506698071544,44.03025198035772,44.31486880466473,43.34248333392749,43.95497981034515,44.972704533420966,43.96271561729939,44.88409053543049,42.29783223374175,41.780887385062414,42.051471733374875,41.839679208514475,41.21968853195772,41.9267800295054,41.9593381721689,43.283123860692704,43.778242521567016,44.22174347926445,45.34438056588885,44.92171366350017,45.77426339075591,46.6734268491916,46.4563153351875,45.626156450533436,44.38735522076113,43.805708772886476,44.96442255062944,45.84523500389509,44.0521190020901,41.930659081992935
Ghana,5.936073059360731,4.797047970479705,5.194805194805195,4.0,4.972375690607735,5.2631578947368425,4.4843049327354265,2.586206896551724,3.3472803347280333,3.0303030303030303,2.755905511811024,3.508771929824562,2.9850746268656714,2.941176470588235,3.741496598639456,2.8037383177570097,2.2792022792022792,0.8333333333333334,22.52747252747253,20.136518771331062,11.445783132530119,17.7007299270073,29.596412556053806,27.613104524180965,11.14864864864865,18.59375,31.354838709677423,31.466030989272937,24.742268041237118,18.7027027027027,29.665071770334933,24.214417744916823,24.353954581049333,26.73992673992674,24.332570556826848
Gibraltar,55.55555555555556,44.44444444444445,50.0,55.55555555555556,62.5,55.55555555555556,41.66666666666667,38.46153846153847,42.85714285714285,42.85714285714285,42.85714285714285,35.0,29.166666666666668,33.333333333333336,27.58620689655173,28.57142857142857,27.58620689655173,26.666666666666668,29.032258064516125,28.125,29.411764705882355,28.571428571428577,27.77777777777778,27.77777777777778,25.641025641025646,26.82926829268293,26.190476190476193,28.57142857142857,30.232558139534888,27.659574468085108,27.659574468085108,28.26086956521739,27.659574468085108,28.0,27.777777777777775
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,43.77074574020801,46.56368927691963,45.77893820713664,47.1617497456765,46.607669616519175,49.0001834525775,49.981610886355284,51.01086048454469,51.84025058731402,52.80523255813955,53.13304721030041,51.87455452601568,53.772802653399665,53.902574038195404,54.78543387031271,55.14177446752908,51.0925029438702,50.46511627906977,50.12996658002228,51.6280217069561,54.31916344623777,53.54051054384018,53.276510958600845,52.39616613418531,53.42099636519136,53.229702762314886,51.949017525225706,53.28705594120049,54.32203389830508,53.608247422680414,54.30352433469191,55.10526956310089,59.57943925233644,60.328059224851216,58.1056466302368
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,39.19239904988124,36.91460055096419,34.79623824451411,26.90909090909091,31.3915857605178,31.761006289308174,6.465517241379312,11.02941176470588,10.0,8.223684210526317,7.476635514018691,8.504398826979472,21.563981042654028,19.654427645788342,20.121951219512198,18.77133105802048,17.832167832167833,17.666666666666668,26.963350785340317,24.101198402130493,28.321678321678316,28.031145717463847,31.70984455958549,32.676348547717836,32.12890625,30.790960451977405,29.63311382878645,29.293809938971233,30.24390243902439,29.207479964381122,25.290697674418606,24.904580152671755,23.890462700661004,24.304418985270047,21.065675340768276
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
